nace_r2,indic_sb,geo,TIME_PERIOD,OBS_VALUE
B,V12120,FR,2015,5925.8
B,V12120,FR,2016,6139.5
B,V12120,FR,2017,4475.2
B,V12120,FR,2018,4438.8
B,V12120,FR,2019,4975.4
B,V12120,FR,2020,4586.4
B,V12120,HR,2011,3968.5
B,V12120,HR,2012,3953.4
B,V12120,HR,2013,3727.3
B,V12120,HR,2014,3357.7
B,V12120,HR,2015,2555.1
B,V12120,HR,2016,377.6
B,V12120,HR,2017,382.3
B,V12120,HR,2018,456.9
B,V12120,HR,2019,213.9
B,V12120,HR,2020,169.3
B,V12120,HU,2011,380.6
B,V12120,HU,2012,369.6
B,V12120,HU,2013,418.1
B,V12120,HU,2014,387.4
B,V12120,HU,2015,370.3
B,V12120,HU,2016,307.8
B,V12120,HU,2017,394.2
B,V12120,HU,2018,561.6
B,V12120,HU,2019,737.1
B,V12120,HU,2020,504.5
B,V12120,IE,2011,1393.4
B,V12120,IE,2012,1303.9
B,V12120,IE,2013,1070.0
B,V12120,IE,2014,1007.3
B,V12120,IE,2015,878.0
B,V12120,IE,2016,1309.3
B,V12120,IE,2017,1790.1
B,V12120,IE,2018,1120.9
B,V12120,IE,2019,1430.4
B,V12120,IE,2020,723.4
B,V12120,IS,2015,28.0
B,V12120,IS,2016,36.4
B,V12120,IS,2017,51.5
B,V12120,IS,2018,55.3
B,V12120,IS,2019,47.6
B,V12120,IS,2020,42.9
B,V12120,IT,2011,65196.6
B,V12120,IT,2012,71869.8
B,V12120,IT,2013,47950.2
B,V12120,IT,2014,46765.3
B,V12120,IT,2015,40175.5
B,V12120,IT,2016,36051.1
B,V12120,IT,2017,6753.7
B,V12120,IT,2018,8500.1
B,V12120,IT,2019,7804.9
B,V12120,IT,2020,6607.3
B,V12120,LT,2011,200.2
B,V12120,LT,2012,195.6
B,V12120,LT,2013,217.0
B,V12120,LT,2014,215.7
B,V12120,LT,2015,181.1
B,V12120,LT,2016,180.8
B,V12120,LT,2017,208.8
B,V12120,LT,2018,239.9
B,V12120,LT,2019,236.4
B,V12120,LT,2020,250.5
B,V12120,LU,2011,74.3
B,V12120,LU,2012,74.8
B,V12120,LU,2013,74.9
B,V12120,LU,2014,71.0
B,V12120,LU,2015,74.3
B,V12120,LU,2016,75.3
B,V12120,LU,2017,77.2
B,V12120,LU,2018,84.3
B,V12120,LU,2019,81.8
B,V12120,LU,2020,81.3
B,V12120,LV,2011,168.6
B,V12120,LV,2012,193.2
B,V12120,LV,2013,211.6
B,V12120,LV,2014,219.0
B,V12120,LV,2015,224.7
B,V12120,LV,2016,222.2
B,V12120,LV,2017,257.3
B,V12120,LV,2018,282.8
B,V12120,LV,2019,294.3
B,V12120,LV,2020,307.6
B,V12120,MK,2019,280.3
B,V12120,MK,2020,237.6
B,V12120,MT,2015,22.5
B,V12120,MT,2016,30.3
B,V12120,MT,2017,20.7
B,V12120,MT,2018,19.6
B,V12120,MT,2019,18.6
B,V12120,MT,2020,23.1
B,V12120,NL,2011,21076.7
B,V12120,NL,2012,24932.9
B,V12120,NL,2013,26162.2
B,V12120,NL,2014,21585.3
B,V12120,NL,2015,17869.8
B,V12120,NL,2016,12382.5
B,V12120,NL,2017,11261.8
B,V12120,NL,2018,10487.6
B,V12120,NL,2019,8917.1
B,V12120,NL,2020,4634.4
B,V12120,NO,2011,164755.5
B,V12120,NO,2012,184479.6
B,V12120,NO,2013,166312.8
B,V12120,NO,2014,149760.2
B,V12120,NO,2015,78910.9
B,V12120,NO,2016,61806.3
B,V12120,NO,2017,71855.0
B,V12120,NO,2018,88207.2
B,V12120,NO,2019,69905.3
B,V12120,NO,2020,54689.5
B,V12120,PL,2011,15260.0
B,V12120,PL,2012,15186.0
B,V12120,PL,2013,13628.6
B,V12120,PL,2014,12982.6
B,V12120,PL,2015,12670.9
B,V12120,PL,2016,11106.3
B,V12120,PL,2017,13575.3
B,V12120,PL,2018,13036.9
B,V12120,PL,2019,12041.8
B,V12120,PL,2020,11121.3
B,V12120,PT,2011,1220.4
B,V12120,PT,2012,1104.1
B,V12120,PT,2013,1027.5
B,V12120,PT,2014,1000.0
B,V12120,PT,2015,994.4
B,V12120,PT,2016,977.5
B,V12120,PT,2017,1084.2
B,V12120,PT,2018,1167.2
B,V12120,PT,2019,1184.4
B,V12120,PT,2020,1147.7
B,V12120,RO,2011,5897.2
B,V12120,RO,2012,6379.5
B,V12120,RO,2013,6083.0
B,V12120,RO,2014,6396.6
B,V12120,RO,2015,5647.8
B,V12120,RO,2016,4545.5
B,V12120,RO,2018,2527.4
B,V12120,RO,2019,2983.5
B,V12120,RO,2020,2328.3
B,V12120,RS,2016,529.9
B,V12120,RS,2017,644.8
B,V12120,RS,2018,639.2
B,V12120,RS,2019,553.3
B,V12120,RS,2020,484.7
B,V12120,SE,2011,5503.5
B,V12120,SE,2012,5241.2
B,V12120,SE,2013,4742.2
B,V12120,SE,2014,4221.5
B,V12120,SE,2015,3790.5
B,V12120,SE,2016,4325.9
B,V12120,SE,2017,5225.2
B,V12120,SE,2018,3495.8
B,V12120,SE,2019,3799.6
B,V12120,SE,2020,4057.0
B,V12120,SI,2011,260.8
B,V12120,SI,2012,250.5
B,V12120,SI,2013,252.5
B,V12120,SI,2014,262.4
B,V12120,SI,2015,267.9
B,V12120,SI,2016,266.9
B,V12120,SI,2017,290.7
B,V12120,SI,2018,305.1
B,V12120,SI,2019,312.6
B,V12120,SI,2020,286.9
B,V12120,SK,2011,524.2
B,V12120,SK,2012,497.6
B,V12120,SK,2013,528.0
B,V12120,SK,2014,519.7
B,V12120,SK,2015,562.7
B,V12120,SK,2016,511.5
B,V12120,SK,2017,526.1
B,V12120,SK,2018,599.7
B,V12120,SK,2019,594.0
B,V12120,SK,2020,576.3
B,V12120,TR,2013,10152.3
B,V12120,TR,2014,10179.8
B,V12120,UK,2011,60667.6
B,V12120,UK,2012,58949.9
B,V12120,UK,2013,60123.2
B,V12120,UK,2014,53499.6
B,V12120,UK,2015,50115.8
B,V12120,UK,2016,32022.7
B,V12120,UK,2017,35332.8
B,V12120,UK,2018,38585.5
B,V12130,AL,2019,650.7
B,V12130,AT,2012,12.1
B,V12130,AT,2013,42.6
B,V12130,AT,2014,67.3
B,V12130,AT,2015,38.4
B,V12130,AT,2016,11.3
B,V12130,AT,2017,11.6
B,V12130,AT,2018,-72.1
B,V12130,AT,2019,-68.8
B,V12130,AT,2020,-41.5
B,V12130,BA,2012,1.1
B,V12130,BA,2013,1.3
B,V12130,BA,2014,1.0
B,V12130,BA,2015,1.5
B,V12130,BA,2016,1.6
B,V12130,BA,2017,1.6
B,V12130,BA,2018,1.3
B,V12130,BA,2019,4.3
B,V12130,BA,2020,3.2
B,V12130,BE,2012,-58.2
B,V12130,BE,2013,-8.8
B,V12130,BE,2014,12.8
B,V12130,BE,2015,-24.3
B,V12130,BE,2016,19.6
B,V12130,BE,2017,13.0
B,V12130,BE,2018,74.0
B,V12130,BE,2019,76.4
B,V12130,BE,2020,30.8
B,V12130,BG,2012,2.3
B,V12130,BG,2013,3.6
B,V12130,BG,2014,3.4
B,V12130,BG,2015,3.7
B,V12130,BG,2016,6.4
B,V12130,BG,2017,5.1
B,V12130,BG,2018,8.0
B,V12130,BG,2019,8.2
B,V12130,BG,2020,8.6
B,V12130,CH,2012,5.4
B,V12130,CH,2013,7.9
B,V12130,CH,2014,5.7
B,V12130,CH,2015,8.7
B,V12130,CH,2016,9.0
B,V12130,CH,2017,13.1
B,V12130,CH,2018,8.9
B,V12130,CH,2019,5.5
B,V12130,CH,2020,4.6
B,V12130,CY,2011,0.1
B,V12130,CY,2012,0.1
B,V12130,CY,2013,0.0
B,V12130,CY,2014,0.0
B,V12130,CY,2015,0.0
B,V12130,CZ,2012,54.7
B,V12130,CZ,2013,68.4
B,V12130,CZ,2014,55.4
B,V12130,CZ,2015,59.5
B,V12130,CZ,2016,31.8
B,V12130,CZ,2017,27.6
B,V12130,CZ,2018,27.4
B,V12130,CZ,2019,14.0
B,V12130,CZ,2020,90.5
B,V12130,DE,2012,204.2
B,V12130,DE,2013,145.3
B,V12130,DE,2014,134.9
B,V12130,DE,2015,158.6
B,V12130,DE,2016,122.4
B,V12130,DE,2017,107.4
B,V12130,DE,2018,541.3
B,V12130,DE,2019,304.3
B,V12130,DE,2020,250.8
B,V12130,DK,2012,28.5
B,V12130,DK,2013,38.4
B,V12130,DK,2014,55.2
B,V12130,DK,2015,111.5
B,V12130,DK,2016,390.7
B,V12130,DK,2017,13.3
B,V12130,DK,2018,55.9
B,V12130,DK,2019,11.0
B,V12130,DK,2020,15.4
B,V12130,EE,2012,2.2
B,V12130,EE,2013,4.3
B,V12130,EE,2014,2.3
B,V12130,EE,2015,1.3
B,V12130,EE,2016,2.0
B,V12130,EE,2017,2.0
B,V12130,EE,2018,2.4
B,V12130,EE,2019,2.0
B,V12130,EE,2020,2.0
B,V12130,EL,2012,13.5
B,V12130,EL,2013,7.4
B,V12130,EL,2014,106.7
B,V12130,EL,2015,81.1
B,V12130,EL,2016,44.9
B,V12130,EL,2017,25.5
B,V12130,EL,2018,13.5
B,V12130,EL,2019,12.1
B,V12130,EL,2020,10.7
B,V12130,ES,2011,54.1
B,V12130,ES,2012,26.2
B,V12130,ES,2013,24.2
B,V12130,ES,2014,34.9
B,V12130,ES,2015,18.0
B,V12130,ES,2016,19.1
B,V12130,ES,2017,16.4
B,V12130,ES,2018,33.3
B,V12130,ES,2019,37.2
B,V12130,ES,2020,25.6
B,V12130,FI,2012,2.1
B,V12130,FI,2013,-0.2
B,V12130,FI,2014,2.0
B,V12130,FI,2015,13.4
B,V12130,FI,2016,8.0
B,V12130,FI,2017,0.2
B,V12130,FI,2018,11.0
B,V12130,FI,2019,7.7
B,V12130,FI,2020,6.0
B,V12130,FR,2012,208.2
B,V12130,FR,2013,171.5
B,V12130,FR,2014,150.7
B,V12130,FR,2015,214.8
B,V12130,FR,2016,212.5
B,V12130,FR,2017,169.2
B,V12130,FR,2018,136.9
B,V12130,FR,2019,221.3
B,V12130,FR,2020,231.6
B,V12130,HR,2012,901.4
B,V12130,HR,2013,736.0
B,V12130,HR,2014,39.4
B,V12130,HR,2015,68.8
B,V12130,HR,2016,10.9
B,V12130,HR,2017,6.6
B,V12130,HR,2018,8.0
B,V12130,HR,2019,2.8
B,V12130,HR,2020,4.8
B,V12130,HU,2012,5.8
B,V12130,HU,2013,6.3
B,V12130,HU,2014,9.3
B,V12130,HU,2015,2.6
B,V12130,HU,2016,2.4
B,V12130,HU,2017,21.9
B,V12130,HU,2018,18.5
B,V12130,HU,2019,35.7
B,V12130,HU,2020,15.2
B,V12130,IE,2011,8.9
B,V12130,IE,2012,11.9
B,V12130,IE,2013,-8.2
B,V12130,IE,2014,-24.9
B,V12130,IE,2015,4.7
B,V12130,IE,2016,10.4
B,V12130,IE,2017,-65.6
B,V12130,IE,2018,70.9
B,V12130,IE,2019,-31.6
B,V12130,IE,2020,18.1
B,V12130,IT,2012,105.9
B,V12130,IT,2013,5779.6
B,V12130,IT,2014,5569.2
B,V12130,IT,2015,5992.2
B,V12130,IT,2016,5724.3
B,V12130,IT,2017,254.7
B,V12130,IT,2018,272.2
B,V12130,IT,2019,497.0
B,V12130,IT,2020,175.5
B,V12130,LT,2011,2.3
B,V12130,LT,2012,1.1
B,V12130,LT,2013,10.4
B,V12130,LT,2014,2.8
B,V12130,LT,2015,2.5
B,V12130,LT,2016,5.8
B,V12130,LT,2017,3.2
B,V12130,LT,2018,17.9
B,V12130,LT,2019,8.9
B,V12130,LT,2020,4.0
B,V12130,LU,2011,-0.5
B,V12130,LU,2012,0.1
B,V12130,LU,2013,0.1
B,V12130,LU,2014,4.4
B,V12130,LU,2015,4.8
B,V12130,LU,2016,0.0
B,V12130,LU,2017,0.0
B,V12130,LU,2018,-1.5
B,V12130,LU,2019,0.0
B,V12130,LU,2020,-2.6
B,V12130,LV,2012,1.6
B,V12130,LV,2013,0.7
B,V12130,LV,2014,5.2
B,V12130,LV,2015,3.4
B,V12130,LV,2016,3.0
B,V12130,LV,2017,2.7
B,V12130,LV,2018,3.2
B,V12130,LV,2019,2.2
B,V12130,LV,2020,0.6
B,V12130,MK,2019,18.4
B,V12130,MT,2015,0.0
B,V12130,MT,2016,0.0
B,V12130,MT,2017,0.0
B,V12130,MT,2018,0.0
B,V12130,MT,2019,0.0
B,V12130,MT,2020,0.0
B,V12130,NL,2012,-43.5
B,V12130,NL,2013,88.8
B,V12130,NL,2014,116.0
B,V12130,NL,2015,91.4
B,V12130,NL,2016,84.1
B,V12130,NL,2017,92.8
B,V12130,NL,2018,161.1
B,V12130,NL,2019,135.3
B,V12130,NL,2020,-11.4
B,V12130,NO,2012,-885.1
B,V12130,NO,2013,979.7
B,V12130,NO,2014,450.1
B,V12130,NO,2015,19.1
B,V12130,NO,2016,25.7
B,V12130,NO,2017,30.5
B,V12130,NO,2018,34.1
B,V12130,NO,2019,16.3
B,V12130,NO,2020,18.8
B,V12130,PL,2014,97.2
B,V12130,PL,2015,81.2
B,V12130,PL,2016,85.8
B,V12130,PL,2017,98.5
B,V12130,PL,2018,66.9
B,V12130,PL,2019,63.2
B,V12130,PL,2020,70.3
B,V12130,PT,2011,66.2
B,V12130,PT,2012,48.9
B,V12130,PT,2013,48.1
B,V12130,PT,2014,43.3
B,V12130,PT,2015,47.3
B,V12130,PT,2016,44.6
B,V12130,PT,2017,39.5
B,V12130,PT,2018,37.1
B,V12130,PT,2019,61.5
B,V12130,PT,2020,43.6
B,V12130,RO,2012,70.5
B,V12130,RO,2013,92.3
B,V12130,RO,2014,81.5
B,V12130,RO,2015,48.0
B,V12130,RO,2016,38.4
B,V12130,RO,2018,21.7
B,V12130,RO,2019,18.4
B,V12130,RO,2020,20.6
B,V12130,RS,2016,3.8
B,V12130,RS,2017,9.5
B,V12130,RS,2018,14.1
B,V12130,RS,2019,13.6
B,V12130,RS,2020,12.5
B,V12130,SE,2011,125.2
B,V12130,SE,2012,107.8
B,V12130,SE,2013,82.0
B,V12130,SE,2014,69.4
B,V12130,SE,2015,66.1
B,V12130,SE,2016,67.5
B,V12130,SE,2017,89.2
B,V12130,SE,2018,-165.9
B,V12130,SE,2019,21.8
B,V12130,SE,2020,34.2
B,V12130,SI,2012,4.7
B,V12130,SI,2013,0.8
B,V12130,SI,2014,-0.9
B,V12130,SI,2015,3.1
B,V12130,SI,2016,-2.4
B,V12130,SI,2017,-3.2
B,V12130,SI,2018,5.6
B,V12130,SI,2019,3.9
B,V12130,SI,2020,5.2
B,V12130,SK,2012,2.2
B,V12130,SK,2013,3.4
B,V12130,SK,2014,3.6
B,V12130,SK,2015,3.8
B,V12130,SK,2016,4.1
B,V12130,SK,2017,2.3
B,V12130,SK,2018,2.3
B,V12130,SK,2019,3.2
B,V12130,SK,2020,8.7
B,V12130,UK,2012,361.5
B,V12130,UK,2013,383.0
B,V12130,UK,2014,506.1
B,V12130,UK,2015,638.0
B,V12130,UK,2016,-343.5
B,V12130,UK,2017,-4.9
B,V12130,UK,2018,973.0
B,V12150,AL,2019,297.3
B,V12150,AL,2020,167.8
B,V12150,AT,2011,1295.2
B,V12150,AT,2012,1294.0
B,V12150,AT,2013,1245.4
B,V12150,AT,2014,1162.4
B,V12150,AT,2015,991.5
B,V12150,AT,2016,838.2
B,V12150,AT,2017,952.2
B,V12150,AT,2018,1022.6
B,V12150,AT,2019,918.1
B,V12150,AT,2020,785.0
B,V12150,BA,2011,279.4
B,V12150,BA,2012,279.1
B,V12150,BA,2013,302.6
B,V12150,BA,2014,279.6
B,V12150,BA,2015,294.1
B,V12150,BA,2016,299.3
B,V12150,BA,2017,345.9
B,V12150,BA,2018,331.2
B,V12150,BA,2019,317.4
B,V12150,BA,2020,328.4
B,V12150,BE,2011,310.8
B,V12150,BE,2012,271.4
B,V12150,BE,2013,259.2
B,V12150,BE,2014,292.1
B,V12150,BE,2015,235.8
B,V12150,BE,2016,257.5
B,V12150,BE,2017,271.2
B,V12150,BE,2018,188.3
B,V12150,BE,2019,269.8
B,V12150,BE,2020,230.3
B,V12150,BG,2011,810.3
B,V12150,BG,2012,848.7
B,V12150,BG,2013,664.2
B,V12150,BG,2014,588.9
B,V12150,BG,2015,590.7
B,V12150,BG,2016,581.0
B,V12150,BG,2017,726.1
B,V12150,BG,2018,687.9
B,V12150,BG,2019,652.9
B,V12150,BG,2020,915.2
B,V12150,CH,2011,689.8
B,V12150,CH,2012,711.0
B,V12150,CH,2013,699.2
B,V12150,CH,2014,667.4
B,V12150,CH,2015,797.2
B,V12150,CH,2016,903.8
B,V12150,CH,2017,790.3
B,V12150,CH,2018,802.3
B,V12150,CH,2019,705.7
B,V12150,CH,2020,741.3
B,V12150,CY,2011,34.6
B,V12150,CY,2012,16.4
B,V12150,CY,2013,18.8
B,V12150,CY,2014,21.9
B,V12150,CY,2015,26.1
B,V12150,CY,2016,16.2
B,V12150,CY,2017,14.9
B,V12150,CY,2018,21.4
B,V12150,CY,2019,22.9
B,V12150,CY,2020,21.8
B,V12150,CZ,2011,1867.7
B,V12150,CZ,2012,1602.4
B,V12150,CZ,2013,1294.5
B,V12150,CZ,2014,1148.6
B,V12150,CZ,2015,1127.5
B,V12150,CZ,2016,965.7
B,V12150,CZ,2017,1120.2
B,V12150,CZ,2018,1117.4
B,V12150,CZ,2019,938.7
B,V12150,CZ,2020,815.8
B,V12150,DE,2011,5843.8
B,V12150,DE,2012,6157.2
B,V12150,DE,2013,5487.0
B,V12150,DE,2014,5240.1
B,V12150,DE,2015,5128.7
B,V12150,DE,2016,4470.5
B,V12150,DE,2017,4784.7
B,V12150,DE,2018,5522.0
B,V12150,DE,2019,3717.4
B,V12150,DE,2020,3677.9
B,V12150,DK,2011,7034.4
B,V12150,DK,2012,6319.5
B,V12150,DK,2013,5557.5
B,V12150,DK,2014,4271.0
B,V12150,DK,2015,4271.2
B,V12150,DK,2016,1906.3
B,V12150,DK,2017,2561.5
B,V12150,DK,2018,9921.4
B,V12150,DK,2019,2434.4
B,V12150,DK,2020,1087.5
B,V12150,EE,2011,154.8
B,V12150,EE,2012,154.0
B,V12150,EE,2013,211.0
B,V12150,EE,2014,213.4
B,V12150,EE,2015,187.8
B,V12150,EE,2016,178.9
B,V12150,EE,2017,215.5
B,V12150,EE,2018,204.6
B,V12150,EE,2019,182.2
B,V12150,EE,2020,153.6
B,V12150,EL,2011,328.9
B,V12150,EL,2012,254.9
B,V12150,EL,2013,298.7
B,V12150,EL,2014,350.1
B,V12150,EL,2015,357.1
B,V12150,EL,2016,474.9
B,V12150,EL,2017,780.0
B,V12150,EL,2018,456.5
B,V12150,EL,2019,301.6
B,V12150,EL,2020,374.7
B,V12150,ES,2011,1976.2
B,V12150,ES,2012,1847.8
B,V12150,ES,2013,1495.9
B,V12150,ES,2014,1365.6
B,V12150,ES,2015,1267.4
B,V12150,ES,2016,1290.4
B,V12150,ES,2017,2021.3
B,V12150,ES,2018,1634.2
B,V12150,ES,2019,1400.8
B,V12150,ES,2020,1297.6
B,V12150,EU27_2020,2011,58200.0
B,V12150,EU27_2020,2012,56100.0
B,V12150,EU27_2020,2013,50700.0
B,V12150,EU27_2020,2014,45000.0
B,V12150,EU27_2020,2015,42259.6
B,V12150,EU27_2020,2016,33866.8
B,V12150,EU27_2020,2017,40000.0
B,V12150,EU27_2020,2018,44160.8
B,V12150,EU27_2020,2019,33055.3
B,V12150,EU27_2020,2020,27087.1
B,V12150,EU28,2011,92000.0
B,V12150,EU28,2012,86000.0
B,V12150,EU28,2013,78500.0
B,V12150,EU28,2014,65000.0
B,V12150,EU28,2015,62577.1
B,V12150,EU28,2016,47990.1
B,V12150,EU28,2017,60000.0
B,V12150,EU28,2018,66606.5
B,V12150,FI,2011,1200.1
B,V12150,FI,2012,580.3
B,V12150,FI,2013,466.7
B,V12150,FI,2014,151.1
B,V12150,FI,2015,481.5
B,V12150,FI,2016,671.7
B,V12150,FI,2017,806.2
B,V12150,FI,2018,826.6
B,V12150,FI,2019,735.8
B,V12150,FI,2020,804.3
B,V12150,FR,2011,2582.1
B,V12150,FR,2012,2316.3
B,V12150,FR,2013,2175.0
B,V12150,FR,2014,1834.0
B,V12150,FR,2015,1813.0
B,V12150,FR,2016,1464.4
B,V12150,FR,2017,1151.2
B,V12150,FR,2018,1150.4
B,V12150,FR,2019,1335.7
B,V12150,FR,2020,1397.3
B,V12150,HR,2011,1547.4
B,V12150,HR,2012,1328.7
B,V12150,HR,2013,1223.7
B,V12150,HR,2014,1147.6
B,V12150,HR,2015,819.9
B,V12150,HR,2016,137.6
B,V12150,HR,2017,141.9
B,V12150,HR,2018,165.5
B,V12150,HR,2019,74.0
B,V12150,HR,2020,67.4
B,V12150,HU,2011,189.7
B,V12150,HU,2012,183.1
B,V12150,HU,2013,201.0
B,V12150,HU,2014,171.0
B,V12150,HU,2015,147.5
B,V12150,HU,2016,136.9
B,V12150,HU,2017,193.1
B,V12150,HU,2018,259.2
B,V12150,HU,2019,327.4
B,V12150,HU,2020,229.3
B,V12150,IE,2011,582.8
B,V12150,IE,2012,535.3
B,V12150,IE,2013,521.1
B,V12150,IE,2014,494.6
B,V12150,IE,2015,269.2
B,V12150,IE,2016,567.7
B,V12150,IE,2017,772.4
B,V12150,IE,2018,563.5
B,V12150,IE,2019,470.1
B,V12150,IE,2020,303.2
B,V12150,IS,2015,13.1
B,V12150,IS,2016,15.8
B,V12150,IS,2017,23.3
B,V12150,IS,2018,22.9
B,V12150,IS,2019,-10.3
B,V12150,IS,2020,10.2
B,V12150,IT,2011,5045.5
B,V12150,IT,2012,4706.8
B,V12150,IT,2013,3941.3
B,V12150,IT,2014,3715.8
B,V12150,IT,2015,3591.3
B,V12150,IT,2016,3407.9
B,V12150,IT,2017,2357.5
B,V12150,IT,2018,2715.2
B,V12150,IT,2019,2430.4
B,V12150,IT,2020,1800.5
B,V12150,LT,2011,100.9
B,V12150,LT,2012,91.1
B,V12150,LT,2013,94.2
B,V12150,LT,2014,89.6
B,V12150,LT,2015,75.5
B,V12150,LT,2016,79.9
B,V12150,LT,2017,91.1
B,V12150,LT,2018,101.2
B,V12150,LT,2019,100.9
B,V12150,LT,2020,105.1
B,V12150,LU,2011,36.2
B,V12150,LU,2012,32.0
B,V12150,LU,2013,31.5
B,V12150,LU,2014,29.9
B,V12150,LU,2015,27.0
B,V12150,LU,2016,30.6
B,V12150,LU,2017,33.0
B,V12150,LU,2018,33.7
B,V12150,LU,2019,37.4
B,V12150,LU,2020,38.8
B,V12150,LV,2011,68.8
B,V12150,LV,2012,78.8
B,V12150,LV,2013,80.5
B,V12150,LV,2014,77.2
B,V12150,LV,2015,85.3
B,V12150,LV,2016,86.6
B,V12150,LV,2017,102.0
B,V12150,LV,2018,111.8
B,V12150,LV,2019,112.6
B,V12150,LV,2020,126.2
B,V12150,MK,2019,166.5
B,V12150,MT,2015,-0.1
B,V12150,MT,2016,6.1
B,V12150,MT,2017,8.7
B,V12150,MT,2018,13.1
B,V12150,MT,2019,8.8
B,V12150,MT,2020,10.6
B,V12150,NL,2011,10090.2
B,V12150,NL,2012,11324.8
B,V12150,NL,2013,11048.2
B,V12150,NL,2014,9269.6
B,V12150,NL,2015,8137.8
B,V12150,NL,2016,5272.5
B,V12150,NL,2017,5301.5
B,V12150,NL,2018,5676.5
B,V12150,NL,2019,4857.3
B,V12150,NL,2020,1735.7
B,V12150,NO,2011,77417.7
B,V12150,NO,2012,87198.0
B,V12150,NO,2013,76167.7
B,V12150,NO,2014,65075.4
B,V12150,NO,2015,57448.0
B,V12150,NO,2016,44626.3
B,V12150,NO,2017,55096.1
B,V12150,NO,2018,68576.6
B,V12150,NO,2019,50475.3
B,V12150,NO,2020,37806.6
B,V12150,PL,2011,9549.6
B,V12150,PL,2012,9007.5
B,V12150,PL,2013,7813.3
B,V12150,PL,2014,7329.5
B,V12150,PL,2015,7499.4
B,V12150,PL,2016,6520.4
B,V12150,PL,2017,9106.3
B,V12150,PL,2018,8113.1
B,V12150,PL,2019,7550.6
B,V12150,PL,2020,7120.1
B,V12150,PT,2011,522.5
B,V12150,PT,2012,462.0
B,V12150,PT,2013,418.8
B,V12150,PT,2014,414.1
B,V12150,PT,2015,388.5
B,V12150,PT,2016,395.0
B,V12150,PT,2017,453.4
B,V12150,PT,2018,469.5
B,V12150,PT,2019,461.3
B,V12150,PT,2020,430.9
B,V12150,RO,2011,3478.2
B,V12150,RO,2012,3603.4
B,V12150,RO,2013,3604.1
B,V12150,RO,2014,3376.1
B,V12150,RO,2015,2589.0
B,V12150,RO,2016,1832.9
B,V12150,RO,2018,1023.4
B,V12150,RO,2019,1254.5
B,V12150,RO,2020,1019.5
B,V12150,RS,2016,213.9
B,V12150,RS,2017,282.4
B,V12150,RS,2018,252.1
B,V12150,RS,2019,196.0
B,V12150,RS,2020,180.1
B,V12150,SE,2011,3056.5
B,V12150,SE,2012,2686.1
B,V12150,SE,2013,2093.9
B,V12150,SE,2014,1779.9
B,V12150,SE,2015,1694.8
B,V12150,SE,2016,1927.7
B,V12150,SE,2017,2798.5
B,V12150,SE,2018,1716.8
B,V12150,SE,2019,2031.6
B,V12150,SE,2020,2091.5
B,V12150,SI,2011,120.8
B,V12150,SI,2012,109.4
B,V12150,SI,2013,104.2
B,V12150,SI,2014,108.8
B,V12150,SI,2015,110.6
B,V12150,SI,2016,117.6
B,V12150,SI,2017,127.5
B,V12150,SI,2018,127.6
B,V12150,SI,2019,131.0
B,V12150,SI,2020,124.7
B,V12150,SK,2011,324.8
B,V12150,SK,2012,314.3
B,V12150,SK,2013,318.1
B,V12150,SK,2014,318.3
B,V12150,SK,2015,345.7
B,V12150,SK,2016,290.1
B,V12150,SK,2017,298.2
B,V12150,SK,2018,316.4
B,V12150,SK,2019,296.7
B,V12150,SK,2020,321.9
B,V12150,TR,2013,4259.3
B,V12150,TR,2014,4316.5
B,V12150,UK,2011,33891.5
B,V12150,UK,2012,29910.3
B,V12150,UK,2013,27853.6
B,V12150,UK,2014,20003.1
B,V12150,UK,2015,20317.5
B,V12150,UK,2016,14123.3
B,V12150,UK,2017,18963.9
B,V12150,UK,2018,22445.8
B-N_S95_X_K,V11110,AT,2011,304242.0
B-N_S95_X_K,V11110,AT,2012,308411.0
B-N_S95_X_K,V11110,AT,2013,318262.0
B-N_S95_X_K,V11110,AT,2014,321661.0
B-N_S95_X_K,V11110,AT,2015,322325.0
B-N_S95_X_K,V11110,AT,2016,323912.0
B-N_S95_X_K,V11110,AT,2017,332755.0
B-N_S95_X_K,V11110,AT,2018,316562.0
B-N_S95_X_K,V11110,AT,2019,331145.0
B-N_S95_X_K,V11110,AT,2020,330625.0
B-N_S95_X_K,V11110,BA,2014,64963.0
B-N_S95_X_K,V11110,BA,2015,65800.0
B-N_S95_X_K,V11110,BA,2016,67205.0
B-N_S95_X_K,V11110,BA,2017,68761.0
B-N_S95_X_K,V11110,BA,2018,68085.0
B-N_S95_X_K,V11110,BA,2019,67981.0
B-N_S95_X_K,V11110,BA,2020,66873.0
B-N_S95_X_K,V11110,BE,2011,550777.0
B-N_S95_X_K,V11110,BE,2012,566006.0
B-N_S95_X_K,V11110,BE,2013,565802.0
B-N_S95_X_K,V11110,BE,2014,593421.0
B-N_S95_X_K,V11110,BE,2015,602153.0
B-N_S95_X_K,V11110,BE,2016,611708.0
B-N_S95_X_K,V11110,BE,2017,631819.0
B-N_S95_X_K,V11110,BE,2018,633982.0
B-N_S95_X_K,V11110,BE,2019,673629.0
B-N_S95_X_K,V11110,BE,2020,685540.0
B-N_S95_X_K,V11110,BG,2011,309953.0
B-N_S95_X_K,V11110,BG,2012,312608.0
B-N_S95_X_K,V11110,BG,2013,314192.0
B-N_S95_X_K,V11110,BG,2014,319856.0
